material_id,common_name,uns_number,aisi_grade,material_class,condition,yield_strength_MPa,ultimate_tensile_strength_MPa,elongation_percent,hardness_HB,hardness_shore_d,fatigue_limit_MPa,elastic_modulus_GPa,density_kg_m3,max_service_temp_C,min_service_temp_C,max_continuous_use_temp_C,corrosion_seawater,corrosion_acidic,corrosion_alkaline,corrosion_atmospheric,corrosion_high_temp,chemical_resistance_solvents,chemical_resistance_acids,chemical_resistance_alkalis,chemical_resistance_fuels,weldability,weldability_notes,joining_method,machinability_index,flammability,water_absorption_percent,uv_resistance,cost_class,approx_cost_usd_per_kg,availability,stock_forms,fatigue_rating,typical_applications,key_warnings,sources,description_text,stress_table_id
kag_c9e238938a98,DIN St52-3BK,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,470,590,4,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN St52-3BK is a carbon steel medium (DIN standard). Ultimate tensile strength 590 MPa, yield strength 470 MPa. Also elongation 4%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_7771fa0d0375,DIN St60-2,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,325,570,16,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN St60-2 is a carbon steel medium (DIN standard). Ultimate tensile strength 570 MPa, yield strength 325 MPa. Also elongation 16%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_adb03aa31129,DIN St70-2,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,355,670,11,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN St70-2 is a carbon steel medium (DIN standard). Ultimate tensile strength 670 MPa, yield strength 355 MPa. Also elongation 11%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_2e35c06b85c7,DIN Ck10,NOT_FOUND,NOT_FOUND,carbon_steel_medium,case-hardened,275,440,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck10 is a carbon steel medium (DIN standard). Ultimate tensile strength 440 MPa, yield strength 275 MPa. Also elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: case-hardened. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ef9f8066cc45,DIN Ck15,NOT_FOUND,NOT_FOUND,carbon_steel_medium,case-hardened,295,495,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck15 is a carbon steel medium (DIN standard). Ultimate tensile strength 495 MPa, yield strength 295 MPa. Also elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: case-hardened. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_8c6c540279bd,DIN Ck22,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,300,500,22,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck22 is a carbon steel medium (DIN standard). Ultimate tensile strength 500 MPa, yield strength 300 MPa. Also elongation 22%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_d6d0b490b8b2,DIN Ck25,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,320,500,21,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck25 is a carbon steel medium (DIN standard). Ultimate tensile strength 500 MPa, yield strength 320 MPa. Also elongation 21%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_c514f71b3431,DIN Ck30,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,350,550,20,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck30 is a carbon steel medium (DIN standard). Ultimate tensile strength 550 MPa, yield strength 350 MPa. Also elongation 20%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_86b945e2c172,DIN Ck35,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,370,600,19,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck35 is a carbon steel medium (DIN standard). Ultimate tensile strength 600 MPa, yield strength 370 MPa. Also elongation 19%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_5c4ff2347035,DIN Cf35,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,360,580,19,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Cf35 is a carbon steel medium (DIN standard). Ultimate tensile strength 580 MPa, yield strength 360 MPa. Also elongation 19%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_398c1e1fd3e0,DIN Ck40,NOT_FOUND,NOT_FOUND,carbon_steel_medium,heat_treated,400,630,18,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck40 is a carbon steel medium (DIN standard). Ultimate tensile strength 630 MPa, yield strength 400 MPa. Also elongation 18%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: heat treated. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_9e0dd94a67b5,DIN Ck45,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,320,535,16,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck45 is a carbon steel medium (DIN standard). Ultimate tensile strength 535 MPa, yield strength 320 MPa. Also elongation 16%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_87e9dc38df64,DIN Ck45,NOT_FOUND,NOT_FOUND,carbon_steel_medium,heat_treated,430,650,16,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck45 is a carbon steel medium (DIN standard). Ultimate tensile strength 650 MPa, yield strength 430 MPa. Also elongation 16%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: heat treated. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_1bb6f38364a2,DIN Cf45,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,410,660,16,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Cf45 is a carbon steel medium (DIN standard). Ultimate tensile strength 660 MPa, yield strength 410 MPa. Also elongation 16%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_4a9342b25bd7,DIN Ck50,NOT_FOUND,NOT_FOUND,carbon_steel_medium,face_hardened,460,700,15,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck50 is a carbon steel medium (DIN standard). Ultimate tensile strength 700 MPa, yield strength 460 MPa. Also elongation 15%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: face hardened. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ba9cc68145ea,DIN Cf53,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,430,690,14,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Cf53 is a carbon steel medium (DIN standard). Ultimate tensile strength 690 MPa, yield strength 430 MPa. Also elongation 14%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_bc22fca532e2,DIN Ck55,NOT_FOUND,NOT_FOUND,carbon_steel_medium,heat_treated,500,750,14,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck55 is a carbon steel medium (DIN standard). Ultimate tensile strength 750 MPa, yield strength 500 MPa. Also elongation 14%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: heat treated. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ac779b077202,DIN Ck60,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,400,680,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck60 is a carbon steel medium (DIN standard). Ultimate tensile strength 680 MPa, yield strength 400 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_817ce3221293,DIN Ck60,NOT_FOUND,NOT_FOUND,carbon_steel_medium,heat_treated,520,800,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck60 is a carbon steel medium (DIN standard). Ultimate tensile strength 800 MPa, yield strength 520 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: heat treated. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_f7f9dea5fdfb,DIN Ck60,NOT_FOUND,NOT_FOUND,carbon_steel_medium,nitro-carburized,520,800,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN Ck60 is a carbon steel medium (DIN standard). Ultimate tensile strength 800 MPa, yield strength 520 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: nitro-carburized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_2eab133b84ad,DIN 17Mn4,NOT_FOUND,NOT_FOUND,alloy_steel,as_supplied,290,460,22,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 17Mn4 is a alloy steel (DIN standard). Ultimate tensile strength 460 MPa, yield strength 290 MPa. Also elongation 22%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ffbc4e94e5f4,DIN 28Mn6,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,490,690,15,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 28Mn6 is a carbon steel medium (DIN standard). Ultimate tensile strength 690 MPa, yield strength 490 MPa. Also elongation 15%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_a5f18f6adfda,DIN 17Cr3,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,340,590,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 17Cr3 is a carbon steel medium (DIN standard). Ultimate tensile strength 590 MPa, yield strength 340 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_d46c2765cb1a,DIN 34Cr4,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,590,800,14,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 34Cr4 is a carbon steel medium (DIN standard). Ultimate tensile strength 800 MPa, yield strength 590 MPa. Also elongation 14%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_cbe804e8edd2,DIN 37Cr4,NOT_FOUND,NOT_FOUND,carbon_steel_medium,heat_treated,630,850,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 37Cr4 is a carbon steel medium (DIN standard). Ultimate tensile strength 850 MPa, yield strength 630 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: heat treated. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_79234a568109,DIN 37Cr4,NOT_FOUND,NOT_FOUND,carbon_steel_medium,face_hardened,630,850,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 37Cr4 is a carbon steel medium (DIN standard). Ultimate tensile strength 850 MPa, yield strength 630 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: face hardened. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_87e460e85148,DIN 37Cr4,NOT_FOUND,NOT_FOUND,carbon_steel_medium,nitro-case-hard.,1300,1700,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 37Cr4 is a carbon steel medium (DIN standard). Ultimate tensile strength 1700 MPa, yield strength 1300 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Condition: nitro-case-hard.. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_e296ebbde42b,DIN 38Cr4,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as_supplied,630,830,13,NOT_FOUND,NOT_FOUND,NOT_FOUND,206.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (DIN),"DIN 38Cr4 is a carbon steel medium (DIN standard). Ultimate tensile strength 830 MPa, yield strength 630 MPa. Also elongation 13%, elastic modulus 206.0 GPa, density 7860 kg/m3. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
